Concessionário,Petróleo (bbl/d),Gás Natural (Mm³/d),Produção Total (boe/d),mes
3R Macau,5979.87917805021,159.137404516129,6980.82321634981,2022-01-01
Origem Alagoas,1645.28038391613,425.262652580645,4320.1016687444,2022-01-01
SPE Miranga,1050.02197501535,497.9402,4181.97122437735,2022-01-01
PetroRecôncavo,3180.36499285199,117.268437096774,3917.96118118765,2022-01-01
Maha Energy,3203.13575663435,110.212047096774,3896.34859258412,2022-01-01
PetroRio,2899.62954342875,36.1344787096774,3126.90854896167,2022-01-01
Dommo Energia,2106.18371559867,11.0260067741935,2175.53520326706,2022-01-01
Chevron Brasil,2028.40969147416,6.7423035483871,2070.81749975584,2022-01-01
Brasoil Manati,25.6802594548064,321.772661290323,2049.56916216529,2022-01-01
Geopark Brasil,25.6802594548064,321.772661290323,2049.56916216529,2022-01-01
Alvopetro,41.9125648740484,289.358416774194,1861.92202828454,2022-01-01
3R Rio Ventura S.A,882.404452965723,19.9138687096774,1007.65890351454,2022-01-01
Imetame,172.321691238339,131.838830967742,1001.56288864755,2022-01-01
Eneva,44.5283122166903,133.335000645161,883.180132624632,2022-01-01
Karavan,664.347282798871,4.76905483870968,694.343731613935,2022-01-01
SHB,601.516075942706,7.71631967741935,650.050260612935,2022-01-01
Duna Energia,457.998965248706,0.592039032258065,461.722778274194,2022-01-01
3R Pescada LTDA,78.3525689641935,59.6653683870968,453.636399699039,2022-01-01
Origem,4.3009964256516096,54.8416319354839,349.244441389777,2022-01-01
Petrosynergy,317.806952466352,4.93951967741935,348.875592728581,2022-01-01
Imetame Lagoa Parda,215.980136934826,3.62454096774194,238.777810959139,2022-01-01
Petroborn,0,33.9234361290322,213.371967798748,2022-01-01
Geopar - Geosol,143.600379662516,0.75592064516129,148.354976895658,2022-01-01
Nova Petróleo,135.435236434394,1.79337258064516,146.715209225861,2022-01-01
Petrom,139.509588687065,0.976325161290323,145.6504884498,2022-01-01
BGM,116.950495271935,0.0929687096774194,117.535250791752,2022-01-01
Partex Brasil,105.443998016774,0.150878709677419,106.39299643369,2022-01-01
Recôncavo E&P,93.2794608394129,1.40101483870968,102.091577982077,2022-01-01
Slim Drilling,95.7335864416774,0.503947096774194,98.9033179304387,2022-01-01
Energizzi Energias,72.8705125961613,1.26503870967742,80.8273657226774,2022-01-01
Phoenix Óleo & Gás,47.4572251412903,1.32909967741935,55.8170095833193,2022-01-01
Petro-Victory,42.8363452108064,0.243945161290322,44.3707139257419,2022-01-01
IPI,24.3461461164452,0.483840967741935,27.3894138737581,2022-01-01
Ubuntu Engenharia,18.7456627709677,0.0245774193548387,18.900250069,2022-01-01
Perícia,13.0077328741935,0.0413612903225806,13.2678875316774,2022-01-01
Vipetro,10.839416238329,0.02585,11.002007826829,2022-01-01
NTF,10.5706343962903,0.0107806451612903,10.6384426060322,2022-01-01
Newo,10.5706343962903,0.0107806451612903,10.6384426060322,2022-01-01
Oeste de Canoas,9.81007462903226,0.0623870967741935,10.2024776141935,2022-01-01
Sonangol Guanambi,7.74584014587097,0.159599032258065,8.74968773495806,2022-01-01
EPG Brasil,7.2623972333871,0.1215,8.0266091483871,2022-01-01
Guto & Cacal,6.84980598709677,0.0226364516129032,6.99218496681613,2022-01-01
Nord,1.82607387096774,0.00284806451612903,1.84398765564194,2022-01-01
Total Geral,3032480.53147913,137431.315698064,3896897.39526997,2022-01-01
Petrobras,1955526.80728048,90542.7909643333,2525023.75931585,2022-06-01
Shell Brasil,322244.624580959,13997.732889,410287.70488352,2022-06-01
TotalEnergies EP,110162.218758501,3782.56708866667,133953.847058468,2022-06-01
Petrogal Brasil,90201.0929273844,3877.51477466667,114589.924132231,2022-06-01
Repsol Sinopec,66083.952799459,2971.09130633333,84771.5526089475,2022-06-01
Petronas,63877.7155535153,1103.83436066667,70820.6239535801,2022-06-01
Eneva,272.397307270563,7032.311918,44504.3031322261,2022-06-01
CNODC Brasil,25912.0494434245,1134.678113,33048.959185353,2022-06-01
CNOOC Petroleum,25912.0494434245,1134.678113,33048.959185353,2022-06-01
Equinor Energy,28211.9673102992,710.535108333333,32681.0981400453,2022-06-01
QPI Brasil,24776.4828962096,663.205218,28947.9177084381,2022-06-01
Trident Energy,20784.2907011702,279.096670333333,22539.7557291995,2022-06-01
Enauta Energia,11097.9313766921,1189.51893166667,18579.7794482784,2022-06-01
Petro Rio O&G,15155.2596678969,82.425906,15673.7029557148,2022-06-01
Petro Rio Jaguar,11484.0174106469,152.414418666667,12442.6751453207,2022-06-01
Potiguar E&P S.A.,8388.53256740305,558.026666666667,11898.4142756697,2022-06-01
Karoon Brasil,10343.0895111554,65.9456666666667,10757.8752248121,2022-06-01
Perenco Brasil,9643.98735269329,47.1635436666667,9940.63708128333,2022-06-01
Origem Alagoas,2174.36890672613,924.415504666667,7988.76679213358,2022-06-01
SPE Miranga,1429.34078433333,713.175540666667,5915.07943177393,2022-06-01
3R Macau,4900.15653300847,138.755168333333,5772.90017834316,2022-06-01
3R Candeias S.A.,1173.61375047398,389.262301,3621.99966392679,2022-06-01
ONGC Campos,3336.8042747821,27.778949,3511.52858599179,2022-06-01
PetroRecôncavo,2815.3965072607,109.952673333333,3506.97793151943,2022-06-01
Prio Bravo,2565.58358885685,34.050099,2779.75224204804,2022-06-01
Dommo Energia,2174.33677837665,13.4956523333333,2259.22186737937,2022-06-01
Maha Energy,1867.68298957183,53.516415,2204.29107180298,2022-06-01
Alvopetro,51.8709141313733,288.959676333333,1869.37237592954,2022-06-01
Brasoil Manati,24.3182295049,248.838303333333,1589.46387819393,2022-06-01
Geopark Brasil,24.3182295049,248.838303333333,1589.46387819393,2022-06-01
3R Rio Ventura S.A,1403.74910941281,18.83912,1522.24359478001,2022-06-01
Seacrest SPE Cicaré,1308.1722323699,5.93001666666667,1345.47091050007,2022-06-01
Imetame,194.088065764003,132.009015666667,1024.39969259436,2022-06-01
SHB,567.198785675117,7.34483933333333,613.39642956231,2022-06-01
Origem,16.4205847270467,76.262835,496.099326938397,2022-06-01
3R Areia,478.433275967217,0.535863666666667,481.803756616453,2022-06-01
3R Pescada LTDA,78.8920385283333,53.2516366666667,413.8347153507,2022-06-01
Imetame Lagoa Parda,327.343055821933,4.638081,356.515704076543,2022-06-01
Petrosynergy,313.814970212793,3.79884633333333,337.708991868657,2022-06-01
Petroborn,0,43.4978206666667,273.593027407407,2022-06-01
Petrom,220.819364102577,2.379102,235.783463653197,2022-06-01
Nova Petróleo,142.37559194653,1.94983333333333,154.639673144863,2022-06-01
BGM,153,0.12,154,2022-06-01
Mandacaru Energia,127.802439729667,0.182870333333333,128.95265938097,2022-06-01
Geopar - Geosol,112.8707662462,0.59416,116.6079197558,2022-06-01
NTF,9.78557108481667,14.2849966666667,99.6354859687833,2022-06-01
Recôncavo E&P,77.1778598362067,1.02229366666667,83.6078927637433,2022-06-01
Slim Drilling,75.2471774974667,0.396106666666667,77.7386131705333,2022-06-01
Energizzi Energias,60.1042502621333,1.05129333333333,66.7166855830667,2022-06-01
Chevron Brasil,53.0372503725,0.46355,55.952891798,2022-06-01
IPI,47.0258567155467,0.934564333333333,52.90408880499,2022-06-01
Phoenix Óleo & Gás,39.1523899673333,1.834448,50.6907193422133,2022-06-01
Geoflux,4.89278659071,7.14249866666667,49.8177461292967,2022-06-01
Newo,4.89278659071,7.14249866666667,49.8177461292967,2022-06-01
Petro-Victory,42.1567177138333,0.258933333333333,43.7853591831667,2022-06-01
Ubuntu Engenharia,28.929352114,0.031594,29.12807237114,2022-06-01
Vipetro,13.7460023664,0.0327816666666667,13.9521928212167,2022-06-01
Sonangol Guanambi,8.29670806311333,0.259461333333333,9.92867055212667,2022-06-01
EPG Brasil,7.80177549383333,0.135866666666667,8.6563510125,2022-06-01
Oeste de Canoas,7.31714563333333,0.0465333333333333,7.60983145866667,2022-06-01
Guto & Cacal,6.61268691333333,0.0218006666666667,6.74980896454,2022-06-01
Nord,2.09660333333333,0.00327,2.11717101203333,2022-06-01
Total Geral,2828550,132902.846776,3664484,2022-06-01
Petrobras,1977334.7207189,93280.4590922581,2564051.08512198,2022-05-01
Shell Brasil,337812.766158155,15306.143816129,434085.502594282,2022-05-01
TotalEnergies EP,114258.714802839,4168.30435774193,140476.557235208,2022-05-01
Petrogal Brasil,95298.3076173854,4212.56761258064,121794.557512671,2022-05-01
Repsol Sinopec,66148.389857571,2998.85089064516,85010.5921780598,2022-05-01
Petronas,62961.0490941273,1063.84172516129,69652.4114154641,2022-05-01
Equinor Energy,30681.4030371516,919.725499677419,36466.3016822776,2022-05-01
CNODC Brasil,28056.2179827196,1294.65865612903,36199.3749446265,2022-05-01
CNOOC Petroleum,28056.2179827196,1294.65865612903,36199.3749446265,2022-05-01
Trident Energy,22169.6682634113,327.263815806452,24228.0954847089,2022-05-01
QPI Brasil,20277.9346823781,590.942388064516,23994.8500242502,2022-05-01
Enauta Energia,11246.6003277146,1428.22832741935,20229.8851438001,2022-05-01
Petro Rio O&G,15409.6429349798,77.8676996774194,15899.4159710879,2022-05-01
Petro Rio Jaguar,12561.4147130669,150.68890483871,13509.2192936104,2022-05-01
Karoon Brasil,12327.6505745858,78.0176203225806,12818.366583067,2022-05-01
Potiguar E&P S.A.,8079.31000754697,531.480358709677,11422.2204825627,2022-05-01
Perenco Brasil,10406.2023261965,53.1059764516129,10740.2288279416,2022-05-01
Origem Alagoas,2161.35982194858,860.669302580645,7574.80620801335,2022-05-01
3R Macau,4886.409212352,149.372132580645,5825.93154557907,2022-05-01
SPE Miranga,1292.43995467183,663.548450967742,5466.03363705325,2022-05-01
PetroRecôncavo,3038.96988550254,101.153990322581,3675.20926537341,2022-05-01
3R Candeias S.A.,976.808637339626,386.50808483871,3407.87105443899,2022-05-01
Eneva,185.081842988135,459.59731483871,3075.8616298338,2022-05-01
Prio Bravo,2806.27922077829,33.6646112903226,3018.02322951827,2022-05-01
Maha Energy,2298.95423450463,72.2855680645161,2753.6167233725,2022-05-01
Dommo Energia,2241.04705816021,13.1321164516129,2323.64557553873,2022-05-01
Brasoil Manati,23.5166865530645,301.69105483871,1921.09610018813,2022-05-01
Geopark Brasil,23.5166865530645,301.69105483871,1921.09610018813,2022-05-01
Alvopetro,40.6207332616839,241.32386,1558.50196112828,2022-05-01
3R Rio Ventura S.A,1384.61085273051,18.8094693548387,1502.91884117327,2022-05-01
Seacrest SPE Cicaré,1221.62978499252,6.78374516129032,1264.29825314545,2022-05-01
Imetame,185.711039059058,118.371505806452,930.245319995535,2022-05-01
SHB,528.001251441913,6.94601129032258,571.690342715897,2022-05-01
Origem,11.7801932648839,72.568264516129,468.220789101077,2022-05-01
3R Areia,459.908876200061,0.595031935483871,463.651514018187,2022-05-01
3R Pescada LTDA,98.6504959740322,50.3780516129032,415.518868789387,2022-05-01
Petrosynergy,317.474243836032,4.79306258064516,347.6216967864,2022-05-01
Imetame Lagoa Parda,266.450235848332,4.52672096774194,294.922450658445,2022-05-01
Petrom,279.194103077142,2.31547258064516,293.75798566961,2022-05-01
Petroborn,0,41.7938551612903,262.875408132035,2022-05-01
Nova Petróleo,141.533917369232,2.1010364516129,154.749037452952,2022-05-01
BGM,151.282713017097,0.120257741935484,152.0391113649,2022-05-01
Mandacaru Energia,129.018611690968,0.184611612903226,130.179783659923,2022-05-01
Geopar - Geosol,102.686464153935,0.540547741935484,106.086406746639,2022-05-01
Recôncavo E&P,76.2796078769,0.988489677419355,82.497020134829,2022-05-01
Petro-Victory,74.6101320141935,0.371516129032258,76.9468978777419,2022-05-01
Slim Drilling,68.4576427692903,0.360365161290323,70.7242711644258,2022-05-01
Phoenix Óleo & Gás,36.9361990851613,4.91287290322581,67.8372362006,2022-05-01
Energizzi Energias,56.7048284386452,1.10339032258065,63.6449439235161,2022-05-01
IPI,42.0612519245065,0.83590064516129,47.3189081614484,2022-05-01
NTF,9.8383381946129,5.83073709677419,46.5125666932742,2022-05-01
Ubuntu Engenharia,28.5397085293548,0.0326970967741935,28.7453670556161,2022-05-01
Geoflux,4.91916909730645,2.91536870967742,23.2562843611226,2022-05-01
Newo,4.91916909730645,2.91536870967742,23.2562843611226,2022-05-01
Vipetro,12.8748332468355,0.0307038709677419,13.0679547614871,2022-05-01
Sonangol Guanambi,8.52515774972581,0.266605483870968,10.2020555882323,2022-05-01
Oeste de Canoas,9.65790180645161,0.0614193548387097,10.0442178787097,2022-05-01
Guto & Cacal,9.63355415483871,0.0322809677419355,9.83659530855161,2022-05-01
EPG Brasil,8.21692662516129,0.149161290322581,9.15512280064516,2022-05-01
Nord,1.42027967741935,0.00221516129032258,1.43421262105484,2022-05-01
Total Geral,2878792.74253901,131713.079676452,3707242.98821875,2022-05-01
Petrobras,2045025.894845,84866.6778225,2578821.173679739,2017-10-01
Shell Brasil,312580.230225,11933.847870000001,387641.8658962047,2017-10-01
Petrogal Brasil,80981.25762,3525.45825,103155.7201754325,2017-10-01
Repsol Sinopec,68204.04637,2525.8334050000003,84091.05857910305,2017-10-01
Parnaíba Gás Natural,54.5781,7553.8094,47566.604002214,2017-10-01
Statoil Brasil O&G,39178.06794,67.368,39601.79986008,2017-10-01
Sinochem Petróleo,26118.71196,44.912000000000006,26401.19990672,2017-10-01
Queiroz Galvão,190.551735,2367.35982,15080.795204434202,2017-10-01
ONGC Campos,12264.139935000003,114.504975,12984.354471804752,2017-10-01
QPI Brasil,10447.230315,97.54127500000001,11060.74640190775,2017-10-01
Chevron Frade,9322.551384119999,153.80403142,10289.94951898583,2017-10-01
PetroRio O&G,7465.3455,23.298,7611.88549338,2017-10-01
Dommo Energia,5225.1359,14.9474,5319.152205994,2017-10-01
Frade,3290.10027588,54.28027858000001,3631.51291489527,2017-10-01
Chevron Brasil,3265.3578749999997,22.6135125,3407.5925720576247,2017-10-01
Geopark Brasil,42.34483,526.07996,3351.2878232076005,2017-10-01
Brasoil Manati,42.34483,526.07996,3351.2878232076005,2017-10-01
Maha Energy,1280.6383,35.3449,1502.9510054690002,2017-10-01
OP Pescada,132.857935,88.88043499999999,691.8989838673499,2017-10-01
Petrosynergy,450.18403,10.95938,519.1164479178,2017-10-01
Nova Petróleo Rec,453.6263,5.2473,486.630820013,2017-10-01
SHB,434.69336499999997,7.335955,480.83512811854996,2017-10-01
Total E&P do Brasil,130.251,6.7008399999999995,172.39801044040001,2017-10-01
Partex Brasil,170.35445,0.24375000000000002,171.88759118750002,2017-10-01
Imetame,103.1918,2.4808,118.795560648,2017-10-01
Recôncavo E&P,101.71230000000001,1.3918,110.46645755800002,2017-10-01
Phoenix,12.0505,14.949200000000001,106.078127652,2017-10-01
CNODC Brasil,65.1255,3.3504199999999997,86.19900522020001,2017-10-01
CNOOC Petroleum,65.1255,3.3504199999999997,86.19900522020001,2017-10-01
Petro Vista,69.495825,0.7336499999999999,74.1103441065,2017-10-01
Santana,46.6573,2.0799,59.739475819,2017-10-01
UP Petróleo,55.59666,0.58692,59.2882752852,2017-10-01
IPI,28.1094,0.9117,33.843819777,2017-10-01
Alvopetro,22.9287,0.2872,24.735133431999998,2017-10-01
Perícia,23.9804,0.0763,24.460312503,2017-10-01
Vipetro,17.892300000000002,0.043,18.16276183,2017-10-01
TDC,13.899165,0.14673,14.8220688213,2017-10-01
Guto & Cacal,13.78,0.0435,14.053606734999999,2017-10-01
EPG Brasil,12.0439,0.2767,13.784290427,2017-10-01
Sonangol Guanambi,8.62796,0.18272,9.7772340832,2017-10-01
Silver Marlin,8.69787,0.04692,8.9929878852,2017-10-01
Central Resources,5.0176,0.0039,5.0421302589999994,2017-10-01
Petroil,1.6291,0,1.6291,2017-10-01
Leros,1.2446,0.002,1.2571796199999998,2017-10-01
NA,2627427.3013999998,114604.07229999999,3348265.1413932615,2017-10-01
Petrobras,2017381.5184974999,83515.58119250003,2542678.6562378984,2017-11-01
Shell Brasil,315440.727605,11975.933430000001,390767.07345234836,2017-11-01
Petrogal Brasil,84179.17951,3626.2656000000006,106987.701143536,2017-11-01
Repsol Sinopec,63667.17691,2342.552905,78401.38959739805,2017-11-01
Parnaíba Gás Natural,58.3686,7541.837299999999,47495.092267912994,2017-11-01
Statoil Brasil O&G,34877.38518,60.73278,35259.3828269718,2017-11-01
Sinochem Petróleo,23251.59012,40.48852,23506.2552179812,2017-11-01
Queiroz Galvão,196.33113,2520.8546850000002,16052.028136259853,2017-11-01
ONGC Campos,12373.618725,114.83021700000002,13095.87897218877,2017-11-01
QPI Brasil,10540.490025,97.81833300000001,11155.74875408673,2017-11-01
Chevron Frade,9204.33883304,132.57076325999998,10038.18374550038,2017-11-01
PetroRio O&G,7742.4538,22.2007,7882.091984867,2017-11-01
Dommo Energia,5524.7867,15.8245,5624.319798345,2017-11-01
Geopark Brasil,43.62914000000001,560.18993,3567.1173636133003,2017-11-01
Brasoil Manati,43.62914000000001,560.18993,3567.1173636133003,2017-11-01
Frade,3248.3808869600007,46.78666674,3542.66013128792,2017-11-01
Chevron Brasil,2855.2914375,16.1056125,2956.592680058625,2017-11-01
Maha Energy,1261.9332,36.9443,1494.3058275829999,2017-11-01
OP Pescada,132.177745,88.13476,686.5286397955999,2017-11-01
Petrosynergy,481.76014000000004,8.542290000000001,535.4895210649,2017-11-01
SHB,432.2012399999999,7.265495,477.8998231059499,2017-11-01
Total E&P do Brasil,303.21496,22.776560000000003,446.47519485360004,2017-11-01
Nova Petróleo Rec,371.555,6.054499999999999,409.636654645,2017-11-01
CNOOC Petroleum,151.60748,11.388280000000002,223.23759742680002,2017-11-01
CNODC Brasil,151.60748,11.388280000000002,223.23759742680002,2017-11-01
Partex Brasil,163.7112,0.23425,165.18458799249998,2017-11-01
Imetame,135.4806,3.9015,160.020293715,2017-11-01
Phoenix,10.582,16.1429,112.117773849,2017-11-01
Recôncavo E&P,93.94920000000002,1.2154,101.59383507400003,2017-11-01
Petro Vista,73.7409375,0.990675,79.97209502175001,2017-11-01
UP Petróleo,58.99275,0.7925399999999999,63.9776760174,2017-11-01
Santana,41.362,1.5938,51.386699178,2017-11-01
IPI,23.6413,0.7877,28.595783337,2017-11-01
Vipetro,26.1481,0.0629,26.543729049,2017-11-01
Perícia,19.9597,0.0635,20.359102935000003,2017-11-01
Alvopetro,18.3618,0.2263,19.785184002999998,2017-11-01
TDC,14.7481875,0.19813499999999998,15.99441900435,2017-11-01
EPG Brasil,12.1267,0.30419999999999997,14.040060202,2017-11-01
Sonangol Guanambi,10.958280000000002,0.23206000000000004,12.417893308600002,2017-11-01
Silver Marlin,8.823659999999999,0.04761,9.123117854099998,2017-11-01
Guto & Cacal,7.0211,0.0222,7.160733781999999,2017-11-01
Central Resources,6.7133,0.0053,6.746635993,2017-11-01
Leros,1.432,0.0023,1.446466563,2017-11-01
Petroil,0.6355,0,0.6355,2017-11-01
NA,2594643.3417999987,113410.08080000003,3307971.2021166454,2017-11-01
Petrobras,2004259.1782625006,82579.43669749997,2523668.144996803,2017-12-01
Shell Brasil,326124.335695,12114.641764999998,402323.13061491464,2017-12-01
Petrogal Brasil,80510.99726,3385.4338000000002,101804.73262957801,2017-12-01
